ph,hardness,tds,cl,thm,sulfate,conduct,carbon,turbid,consume
5.866250668,146.8656798,19679.06267,4.868479989,84.40368411,320.0123716,414.4270167,15.52277262,4.281313459,0
8.550875469,231.2487868,28918.41995,7.822528491,73.14946432,369.2642227,432.28527,16.26629669,3.772886607,0
5.744504157,208.0700518,19457.63948,6.69394938,82.31785396,,362.0624898,15.60372925,3.53350015,1
6.98440553,181.7073433,18194.54531,8.263803917,68.1926582,371.1464579,201.6197368,11.26739837,3.406210458,1
9.396148399,224.7539568,25825.38701,7.391299312,58.97405294,301.6150638,503.7936909,16.87692696,4.606058055,0
6.906574998,199.6381239,15201.33995,5.13659883,90.57901961,,306.0239747,15.21279813,3.282749503,0
7.70910636,178.8108276,18610.12415,7.734441196,64.84163726,,462.2011629,13.88870389,4.23510812,0
6.755145902,231.2601313,18536.69865,8.757133179,79.30243573,342.5480142,385.1146477,13.88883433,5.162729749,0
7.440825031,183.3627126,17259.8523,4.610244692,80.53706529,335.6264426,452.9952928,9.700906283,2.496342612,0
,235.4174567,13927.00251,8.551446845,51.70521489,,446.4223567,14.13495393,3.66264816,0
5.462355935,187.7095327,11642.149,8.439641071,74.60371287,,534.6639449,8.129792646,4.486180492,1
7.539742095,201.9593172,26716.35971,5.637350314,83.53682076,,516.3545597,14.98564916,4.21067784,0
4.197583589,189.4736767,31292.1277,7.105204272,50.32283042,,370.7714128,11.98640181,5.206480177,0
,214.7378307,12666.00532,7.09269132,92.69393564,302.4917681,319.4230515,15.43383428,5.00587853,0
8.616824426,228.7629452,19126.29854,7.017578359,41.27592659,327.8948212,383.5270231,14.75925658,4.584565663,0
,194.1666253,11275.87266,7.266597743,34.47175336,399.2820813,427.8969073,15.21317574,2.909606162,0
9.146557556,226.0934249,6787.48466,9.241762922,80.57114619,319.0258086,459.5690214,14.11047624,3.210881939,1
5.744067537,173.8508816,28391.99819,7.017330331,65.44736154,355.4615889,336.0618031,16.89517971,3.171655208,0
9.454119448,224.8171318,21379.96393,5.407691662,52.0338449,227.6656353,431.6130013,15.77233381,4.05862601,1
6.407963336,199.131726,28460.2034,4.613721484,70.16183917,330.9140756,448.8580062,11.6569131,2.954092652,1
5.34411687,198.3791437,13492.84084,6.559265111,61.39298286,328.6488452,591.3633685,14.08438826,4.104698561,1
,191.348259,14017.37207,6.490700311,65.79168659,345.5604812,423.9783892,11.86324832,4.167336457,0
5.675294715,228.5903923,39172.38964,6.014737759,59.26709921,,330.0786128,11.42337702,5.021464632,1
9.092223456,181.1015092,17978.98634,6.546599974,31.99799273,310.1357375,398.4108134,11.55827944,4.075075425,0
4.713116701,209.3420509,20070.56779,6.591108949,89.65078816,301.9655414,354.1701813,14.02383447,3.923356036,0
5.15348864,107.3419819,19115.72186,9.296114014,77.598804,333.0619394,457.8915325,17.44565606,3.749920565,1
,240.0362787,23103.65354,8.643088654,88.78546912,339.1588775,487.4345548,15.19370366,3.980920352,1
,137.2534266,20593.93372,3.961110719,50.02993329,393.6845872,520.4105053,19.24955045,3.30241929,0
2.803563057,186.1239242,11920.90742,8.642034107,87.6974435,332.7445192,447.594219,18.48218482,3.489938597,0
9.90081484,199.0837518,16233.13468,8.146643168,73.38148842,380.1130295,345.0198518,20.38671963,2.39500211,1
7.835906989,206.6657881,17643.40715,8.137483669,68.08226489,,474.9897733,16.16718554,3.183864093,1
,286.2017633,46931.88429,7.44002394,74.04385963,262.526456,557.4218785,14.47165033,4.120931424,1
,195.0195691,17382.42737,7.036828316,90.88690843,329.1277384,383.7949028,11.14708534,3.843405196,1
7.831117737,182.4738756,19130.96153,6.803061491,75.89570012,340.2759489,433.4604373,10.7939957,3.807997464,0
,129.8905723,34415.85315,6.32192899,72.40363387,304.5352242,470.3291685,18.59940992,4.405586,0
7.573905933,206.2042016,15926.42601,5.524666196,,,457.6377864,11.55062032,4.410729144,0
5.685216463,154.570002,17628.04306,6.664443789,67.40730005,390.0947308,324.427772,17.35258561,4.066156997,1
5.775330889,169.7281695,14710.72283,7.261810761,67.29719878,359.2669618,535.6525599,11.77246443,5.164259921,0
7.394255556,207.9630384,29917.82021,7.816294444,79.78043756,,392.4966653,13.17342626,4.263192772,0
,235.0045977,3900.913892,6.938729525,84.84773972,286.7651014,553.4940322,19.41801315,4.071343675,0
8.96969739,195.7447648,9049.682595,7.467068018,114.2086714,396.4535684,378.5285112,17.75769652,3.983098818,0
,164.3784333,15908.56187,11.20868834,60.17911856,,360.8142964,17.23957738,4.380978304,0
7.459144859,217.7001303,19436.50354,4.639115858,57.19618849,352.4244392,494.0943388,14.46029465,3.841052038,0
5.258414737,210.9294949,29228.33468,3.833901837,36.15210329,341.6406947,363.5707949,18.06501505,3.730792788,1
,172.2146828,26653.76497,7.271684606,85.38168152,335.8944564,510.0297248,13.80987403,4.492387447,1
5.921247069,200.9437304,17397.40286,6.756200029,31.96629681,279.2023071,380.4998179,11.2553569,3.74677556,0
5.499489286,230.3087747,13902.96865,9.619574961,,352.0843328,442.1670062,14.74078711,5.846826958,0
7.114386719,196.5339601,27022.7085,6.176786259,59.73043815,,497.5236046,18.70427854,3.762682466,0
8.545890346,255.3248719,31056.57878,3.619779035,34.44829325,,426.8833667,13.78298874,5.036882987,0
7.753936118,220.0982788,17169.58438,7.984039196,47.0033217,344.1218987,385.0450026,16.84851167,4.833026694,1
6.81170227,261.3895652,15149.48987,7.056107167,66.25764933,,397.7871189,11.99351588,3.275008408,0
8.63127,164.3711691,14880.6518,7.278263165,58.17786718,350.9515814,444.1081117,16.85745879,3.640944003,0
7.732880078,189.5098115,47022.74585,8.226724799,71.20620916,287.087053,567.7222811,14.98005401,3.510728004,1
10.52460198,256.1723234,31965.36404,5.007003487,75.34336393,288.5659835,505.3614174,12.53662648,4.340986728,0
5.16622597,135.7121661,12060.00953,8.637097862,76.06706376,,362.2172579,11.18555389,4.608319394,0
,209.9532784,18668.36383,4.453252427,68.79917852,347.5816032,479.5613625,16.09297489,3.772078073,0
,210.0976079,23616.80462,4.46567696,76.15710337,365.9612578,421.8798537,14.53685225,2.29041112,1
8.757110512,185.4193669,31040.88449,8.544763659,72.29966228,,408.0957972,18.2352202,3.80879301,1
6.18969926,224.4329493,15229.70287,5.879183845,71.78094926,366.5011179,649.8057646,10.25751471,3.02737148,1
8.848927372,262.5983294,24417.86132,5.399012624,47.11299089,241.1262977,493.8554892,13.26243912,5.992325027,1
6.48615266,224.8094556,26807.11951,3.267984092,63.72769254,319.0743576,382.8798437,10.66503022,3.246794305,1
5.49978773,150.07609,43195.47367,6.570596052,71.82128076,322.5165819,287.2860574,11.23040822,3.668220483,0
6.145148361,197.5410721,39657.27211,9.900159427,120.030077,288.1578825,319.4340326,11.58737783,4.600885755,0
6.707108206,211.0865029,10794.7839,7.967188427,,373.5718778,406.198555,18.78167888,2.640246413,1
7.016836113,167.3621871,18014.9957,5.903058231,45.00201442,362.5234159,471.4843946,10.69258799,4.101397991,0
8.55409697,191.7084136,32112.56987,8.115355082,58.06246255,293.6557984,518.9443622,8.567579587,3.56360986,0
8.594217251,228.1609007,29706.23422,5.924459987,52.95002327,257.1486504,517.844674,15.9637519,4.489544794,1
5.530055021,207.9982202,38918.77807,6.543134476,61.21497949,360.0707147,427.6643022,18.81308046,3.327472139,1
7.705711006,178.9228576,18476.61917,8.226228135,63.15748919,334.8899106,518.043369,10.63879836,3.861956077,0
5.949518764,160.4426313,16898.8083,6.04590644,62.36823392,367.3285417,451.0127884,16.3599511,4.072197622,0
5.039673104,154.4183296,23027.54976,7.7598434,69.50852573,422.7690683,490.3327615,17.72838904,4.864866409,1
7.117917746,216.1163186,20067.57279,9.605650817,84.03285792,349.084949,331.971661,17.5391297,4.213567957,0
,202.8824295,17505.85274,7.104365819,78.58753831,310.5328366,429.2898954,17.95896801,3.537040785,1
6.519847784,183.2259978,14284.64792,8.389077863,58.661649,373.0915755,495.4179535,11.63847478,3.272286086,0
,166.9139914,24037.51049,7.136712611,94.90112227,349.8852761,411.478461,9.45647317,3.743703735,1
7.333477726,233.7213551,16066.55212,8.181988065,81.84206216,224.212503,401.7393087,15.31397775,4.772662701,1
6.729191489,178.4936319,31991.95875,5.632940371,64.12915495,,341.7747779,14.80519846,5.112254251,1
,229.7713495,16162.26231,4.933662227,,,448.8460364,8.816486899,4.600927569,0
5.226895232,127.1175552,7907.330441,6.761928511,79.42001294,335.461842,475.3323571,12.7250097,5.13805579,1
5.84866707,210.4412054,33095.3896,6.095883817,61.93507809,312.3757858,482.4519329,11.81333769,4.874534246,0
5.27418539,227.340186,17605.53576,6.326979503,,358.589903,489.4345906,11.19919093,4.364426392,1
7.095569331,196.7349272,30235.1708,5.984901235,31.55501016,308.2036941,453.9547573,16.06273897,4.861276292,0
,205.3041489,12190.1716,7.044833011,47.65364194,313.4117075,374.523197,11.83831294,5.026270726,0
6.888842932,188.9206706,27368.01434,8.003186613,75.11249354,355.4785627,465.3469791,12.37708331,4.512332449,1
5.420347747,232.3868274,25107.20863,6.536679802,81.2249827,,473.2680964,10.81712252,3.75672017,1
,162.9353713,24916.62559,6.374495722,84.80296983,388.3127251,494.2887842,14.29769575,4.301273481,0
7.833495881,220.9574326,28338.98146,9.370848444,57.03352177,316.2744033,462.1424242,15.33300458,5.580829963,0
8.303831038,222.9500368,26030.61851,7.108973653,70.07270036,,368.2844944,14.3835847,3.392656701,0
,233.0201336,27071.11862,6.220936451,51.2844005,298.112645,357.1196221,16.7689452,4.284878629,0
,226.7656465,39942.9539,8.594714509,,,538.6218031,13.74474872,4.863377535,0
7.458707683,207.7865734,10513.29678,8.920632925,43.89808751,,442.3681431,18.72530225,2.938082397,0
5.296578804,220.0808324,39537.08646,9.232766062,58.80146948,322.4335918,393.3886033,10.58333615,3.918469801,0
6.877456933,136.8792139,27433.58729,7.091521514,81.19341217,307.3970883,342.1963466,18.40384583,3.827650072,0
7.296908882,149.0794958,15931.42923,6.550096293,62.6344489,276.0132734,367.9048021,14.72305528,4.671448183,1
6.450644925,201.5966735,27682.50745,5.655138862,,316.1058923,573.0337789,14.64270908,5.241539196,0
3.410359671,207.3974729,49074.73041,5.667433467,86.63918586,301.9750112,351.5203926,15.98737034,3.721765769,0
7.558076302,253.8409045,16642.88418,11.22439457,81.74609532,,555.9329912,15.15462769,4.169005267,0
8.87027826,193.3699479,16854.12946,5.180105641,58.80919944,318.3546116,355.470925,19.03221887,4.182740665,0
6.157443145,155.8357062,25937.71144,8.163143898,68.12076148,298.1924062,533.2883507,14.35649568,4.770154312,0
7.612516823,225.4927928,14812.97064,7.982595216,55.89391551,356.6901736,341.0749246,14.99466235,2.939593472,1
8.81350466,236.392817,40684.39001,6.608774672,72.87269686,303.5298176,278.3551233,14.57605743,4.242459863,1
8.713482927,169.5785262,23838.81726,8.162687602,63.94526993,,478.9830185,14.52090356,2.922194979,1
,195.8746342,17749.29866,7.556750344,54.13265784,,512.4544684,15.48527563,2.775635434,1
4.745764371,186.3031371,33153.81298,8.840473501,48.45137454,370.167851,296.9641017,14.78431358,3.699146259,0
6.320375285,165.8215453,20481.64207,7.605958275,46.04306451,354.2890348,422.3410482,14.79395985,2.728617352,0
6.347271761,186.7328807,41065.23476,9.629596276,75.07161729,364.4876872,516.7432819,11.53978119,4.376348291,0
8.115624507,200.099013,15513.01258,6.046110608,53.77559173,,421.060326,8.320276395,4.40881194,0
6.891549222,184.0746276,13376.68047,6.866434553,81.7128488,333.8024747,508.6811449,16.58620538,4.958936841,0
6.923636014,260.5931543,24792.52562,5.501164043,51.53586708,332.2321775,607.7735673,15.48302674,4.013338801,1
8.628301074,185.9267231,31548.00646,7.079462297,62.18868705,,342.3556975,18.24836789,5.100857854,1
,164.3171018,25236.70132,4.365238215,45.97940191,350.5843454,413.6922247,15.42114424,3.723776038,0
7.12942473,178.3723523,25840.57889,7.487823264,69.15760946,312.9827267,323.2989152,16.40615622,3.418610803,1
6.306864459,220.9699797,22418.90819,7.153363582,61.8361853,283.9759925,350.9092266,19.86138156,4.619172769,0
,223.7204305,15893.67441,8.289191784,48.19557179,303.8506628,360.4684842,15.23427716,4.157927298,0
6.20964226,195.4177209,13116.70771,7.879347671,70.54738691,,417.241656,7.507662315,3.612519615,0
4.103867855,168.2836513,22207.47023,5.850079945,34.719623,,344.8695064,15.4664551,3.808850694,0
8.197353369,203.1050914,27701.79405,6.472914286,62.90620518,328.8868376,444.6127236,14.25087508,3.361833324,1
8.243090986,214.5329902,29461.02377,8.315129594,90.07590858,,514.490012,16.3017652,3.550716831,0
6.084360116,155.2714251,27310.06085,7.817129175,,,436.9889344,12.65751247,4.29811092,1
3.854617678,131.3962531,19639.796,7.75350238,81.52612291,305.3829137,456.5122738,16.86472165,4.290435046,0
9.085637102,238.221968,9001.658753,9.820230919,98.49081929,325.104847,381.3465821,19.19574006,2.544020276,0
,184.688395,20857.90822,6.462945841,66.24269938,322.6805824,395.785623,18.44378637,3.77609972,0
6.246117565,199.0989733,27001.33532,7.808013457,84.79895625,296.9236255,478.7459453,17.12802327,4.755158013,0
9.606858896,200.8421428,18907.64284,7.515087433,64.37118274,,370.903807,11.35873535,4.405351952,0
6.256651148,181.0723073,16905.80152,11.58615108,74.55724056,,481.3070516,10.63974342,4.181050753,0
,222.9806296,32237.24543,5.924658815,77.24198417,336.6527027,526.7760806,9.842433247,4.006631571,0
6.63036382,186.7610878,30939.02321,7.703480585,86.7531175,,330.8760828,13.81575694,3.490587573,0
6.470151959,176.7363757,30594.28067,4.39313815,84.29970287,324.6592334,524.9097809,16.61424751,3.125391112,0
8.206499938,182.9053594,18949.97554,6.662948925,66.68838419,347.132562,332.8553213,18.32840115,4.22512093,0
8.376279725,248.1328614,27824.19048,7.100523371,53.30375957,343.0579753,433.4498994,18.65888632,5.703962807,0
4.443850856,240.1679012,24070.26365,9.768406489,69.03652276,338.0524372,533.968647,11.87758168,5.038118946,0
6.9204487,196.3194013,39251.18213,8.49378432,41.75372741,317.3823146,487.504368,14.69784453,4.498818336,1
,203.0502439,28184.90053,7.076633582,53.27015158,344.5241793,445.7007612,19.77536713,4.456104061,0
,242.4134292,9783.368727,6.400151956,69.90949068,211.8515923,351.9973602,10.40725749,4.626701023,1
5.525768545,188.1559799,16113.01055,8.306926277,74.71867577,,363.4718511,12.09451301,4.401412624,0
6.638411449,180.8266674,9772.504814,8.295983092,61.05188925,,401.1111434,12.60151733,5.16405662,1
4.570854413,194.9679452,44260.19118,8.030451669,79.00827201,,460.7790583,17.94218504,4.484185987,0
6.844141767,184.3930427,41408.11482,6.459987322,68.89062012,,398.0468043,13.16641575,3.412853175,1
8.005016372,187.2305346,49341.42128,4.339310242,,300.697128,437.3255073,13.97201408,5.288776597,0
10.01518906,210.126717,9064.035831,7.198432415,92.64389187,363.5618201,324.6479088,10.2130582,3.846547549,1
7.466558358,212.8160295,16679.67362,5.436264152,46.65542923,366.6013443,358.9095886,6.13421041,4.991674871,1
7.617033494,242.9894019,17681.27236,2.855789795,76.51317021,298.4132377,549.9873176,10.06522524,4.299543396,1
6.599593819,198.3232608,21078.88717,6.234231482,59.8336193,331.4956368,447.9877914,12.93630433,4.702310753,0
6.576845323,156.2217681,12772.09575,9.759897652,78.30517971,341.7493777,418.9724666,10.38225265,3.771313518,0
7.566517125,205.3965817,30823.73049,7.816636047,63.76770204,354.1759723,395.2972755,12.09525149,3.275142037,0
6.957802749,219.2399523,20215.63285,7.054093205,56.43564639,306.6473845,431.3706622,17.42714462,4.587745469,0
8.237091874,212.8185629,24414.97348,5.41397794,48.56091384,,445.5559008,12.40991039,3.686074473,0
,179.7567079,25703.1552,7.287310207,42.07531453,,311.0930645,10.23827087,1.659799385,1
7.526680395,192.1670961,38468.41358,6.616367521,58.76861279,290.6417397,449.317534,13.05589446,4.148223129,1
4.814135621,205.2140411,17650.40505,8.121080147,47.40266587,350.4879387,414.030709,10.99941608,5.190851805,0
7.717076952,211.6813272,21400.0165,6.987854135,85.05154575,268.944957,495.9149193,11.4407465,4.967975792,1
7.296572875,197.6469506,22535.08516,9.288199605,82.53617278,323.4490542,353.0629066,6.039669028,4.679168643,1
3.798391049,189.6185279,18529.79803,6.888257231,86.68071074,396.1072301,365.2729653,15.2663309,4.833507857,0
7.025821771,147.9680603,21226.66555,7.342380639,51.17405802,387.4028567,421.0999169,13.99610055,4.746091949,1
7.425102223,204.4862816,18608.94087,7.434492748,94.60531109,318.1832966,338.9352709,16.24475501,2.558772744,1
6.417716047,209.7024252,31974.48163,7.263425259,,321.382124,289.4501183,11.36907107,4.210327061,1
,192.2021681,34160.92514,8.963155528,50.80782512,363.4727979,474.7817344,15.90527043,2.998335472,0
5.59662785,177.2137917,17925.35212,8.43547011,57.82061113,303.7341659,552.3087055,10.33998559,5.235111121,0
6.864916739,170.8277923,20464.77269,7.074062934,51.60300428,365.9413461,400.9652703,14.00387351,4.493746769,1
,172.1115139,26595.37354,8.232252041,93.30281602,,348.8435757,7.877738514,3.550311143,0
,183.4888388,12675.93896,9.777807381,46.85340962,319.8705845,482.4450256,13.3097227,3.240419097,0
7.949964795,186.7891507,15171.01233,7.833274965,88.05710547,,406.612743,20.53968805,3.31715245,1
7.714312672,191.6926397,19789.63608,7.856556902,58.69220411,340.3263144,377.9263683,18.91702672,4.42513397,1
8.817402774,175.7549712,23173.31953,6.730860948,91.44335576,367.1541839,552.074544,7.73310927,3.864098419,0
7.494391101,205.1907067,25058.16022,6.881658941,72.97674144,327.9493964,313.0915196,16.58907204,3.579651838,1
6.393231345,185.8361582,17258.11403,7.329998902,47.64001392,330.1321385,326.4270547,11.65039339,3.644388127,1
6.652824348,187.9464088,19155.72756,5.949621953,26.1408627,345.3585328,433.8752091,20.52319058,3.661529274,0
7.775385593,193.0771683,15704.48209,7.881197242,89.05195717,324.336203,301.7534765,13.37816481,3.309471716,0
7.417570368,193.7718784,23207.09284,7.472115296,73.18747547,,496.1051876,15.74435294,4.671557881,0
4.229224559,207.6692294,21214.37051,6.844547822,65.30756991,304.2751246,488.4558615,13.48942404,3.73313957,0
7.301463638,205.7218803,23778.75872,8.17996738,41.03206193,333.3392822,529.6246177,12.35231109,3.942709369,0
6.804796145,223.9957005,17196.05471,7.112622452,60.15134582,374.3091305,344.7183136,15.45738344,4.847312562,1
5.006562979,160.496448,27218.82198,11.54319047,70.69906614,289.9757767,303.2563429,16.56939117,3.665205612,0
6.987335279,224.0344173,13505.03312,5.871179933,73.06421839,,479.8254966,15.92141255,3.870292782,1
7.55796363,156.4618716,32833.43117,3.311607257,62.5531361,257.2765541,277.2341545,17.85721377,3.292270153,1
6.658833572,182.3895592,16828.8806,7.071299152,69.41228382,355.8968904,434.658981,16.61805278,3.96974044,1
,146.9702452,16367.45837,7.687037186,49.56196889,,468.9450148,18.60138073,4.664350321,0
6.848331559,159.1880501,12837.50606,5.164448055,69.77221027,373.9917105,558.8155667,12.25408076,4.396604556,1
4.02905271,203.3868565,42327.16802,8.550483092,46.38406377,279.6752556,503.7324283,13.75883583,4.179656267,0
8.66397482,206.9231635,29551.33415,6.030275707,63.76576126,339.0322662,329.7108394,9.139903342,3.689241361,0
6.859323726,179.0688055,27567.37567,5.88555748,83.46993431,227.3484603,391.599708,14.6705549,4.501980015,1
4.999413811,190.2870501,24323.8659,7.230164127,99.42738492,324.8930378,405.330482,8.236557503,4.460683932,0
8.570129121,200.0718748,9782.344284,5.661696967,66.04841335,,511.1615111,11.85608904,4.604404561,0
8.174028131,192.3904298,19808.53777,6.955821311,59.5427687,377.7001885,503.5221724,13.780973,3.986780704,0
,192.4078764,25460.30079,8.23147461,58.36012491,,465.8839547,16.65729403,3.543696299,0
5.984941215,180.7765617,33244.5556,8.086517017,50.14160182,364.7063937,392.9710197,20.47181676,3.488675274,0
,205.3385456,25142.73374,5.639501073,69.526718,296.0912732,528.2800236,12.91150923,4.894829651,0
,241.8955146,25717.93618,4.239997135,48.37421162,369.541143,474.9374696,15.30606267,4.306218231,0
9.836030547,230.4719215,16103.36055,5.599314066,61.93929665,,300.0624866,14.38371843,4.219118008,0
7.002479941,168.9525905,20518.55543,10.13598691,56.92186165,,457.646782,9.812921149,3.352436318,0
9.462666017,225.399307,12224.6246,2.981378966,62.29769896,387.0987201,485.6972741,13.2043938,2.850183766,0
,160.9158149,13943.24497,8.399729962,75.57505559,380.7684782,344.1542283,15.20869109,4.141552313,1
6.136907177,151.784319,20561.69473,8.487855965,96.58286502,384.1560786,363.6184916,13.71370292,4.704585018,0
7.36876853,213.1970192,18452.02299,8.292444792,94.8377427,294.344858,496.270851,10.54509177,3.813881276,1
4.767472455,256.4499172,48007.86813,5.773179853,44.93858575,,590.4295504,16.54156098,3.893377808,1
,179.9623512,22060.18687,8.296497385,69.90483487,,386.4176406,10.08011568,4.963535103,0
6.615981652,194.980636,20919.05143,6.136369824,41.33777496,,383.122057,9.684376378,4.635709127,0
7.560392023,223.23225,14739.06854,6.731610676,62.13428073,372.0289087,481.3417739,8.900408731,4.257805108,1
7.961721463,224.3167604,11551.21568,9.492074041,79.68703919,367.4660098,451.808446,14.91119053,2.286943495,1
8.473249064,129.2400806,20465.58861,7.212916681,63.93982069,,590.9065736,15.29270572,4.81018543,1
7.367371853,176.3352099,16663.60251,8.062782659,37.36337117,,354.7649403,10.6829209,3.817215105,0
,192.6176623,36520.6587,7.458969894,82.44020227,,474.1478985,16.98636537,4.323989598,0
5.92876734,192.0484204,19240.0582,8.986862678,52.15778717,400.1641609,459.2609614,9.893655009,3.59291229,1
7.664793523,223.5784735,20259.72585,7.385414294,73.19247007,351.1613311,510.0468968,14.20522105,5.481690934,1
6.14524294,213.1755888,20417.26442,6.243743093,81.2991332,,435.3765288,23.51477377,4.09093992,0
5.866702734,159.4331752,16298.00135,5.78470854,79.28873961,,525.2137907,11.05544595,5.302972731,0
,188.3950234,21875.2164,7.141372233,59.70801705,408.8559024,616.1213402,8.974388438,4.123239479,0
8.383761691,156.9518646,21923.87409,7.656831105,62.85578035,379.5416409,364.7948827,11.77396431,3.585736635,0
5.174345998,234.3285691,11746.60752,6.961265386,36.18353587,314.9868005,407.1023017,13.77167997,3.689144992,0
6.593174457,176.6128288,21857.83889,4.709044275,52.69795844,,310.4359793,14.31428181,3.931653171,1
7.046548537,128.4825174,30569.81055,4.449122633,58.15730431,281.7247145,348.2645907,15.14200557,2.869226102,1
6.198650336,246.4769625,31369.54164,6.218948454,62.12546898,,527.0007956,10.52293463,3.574172022,1
4.328282516,192.166324,30592.54883,7.42589408,72.5664004,327.3033652,543.7160286,11.18693881,3.708525863,0
5.271971378,193.1695095,22005.43655,6.183950032,68.61587629,267.8256479,351.4802796,15.66438186,4.119436475,0
,203.0543097,20106.10684,8.68232956,62.95152737,351.3356961,346.0305439,11.55630174,4.704273495,1
9.001822865,263.5141882,15379.91276,6.473673833,61.51434191,355.006426,561.6870034,22.04545659,3.976873452,1
8.080415244,166.8917001,18136.12886,6.86755296,55.58614173,,600.937203,16.30779009,4.070824292,0
7.051396426,187.4188826,15423.38728,8.871523756,,341.5626733,561.7907605,14.2806067,3.172091114,0
5.428356914,167.0173834,24930.19881,7.967085789,70.31269587,334.0869771,400.3934375,18.17914888,2.847843538,0
9.062822325,246.629701,27959.92616,5.649970633,44.1493478,308.7807686,434.395439,21.1420528,3.730369857,1
10.94747264,146.8830382,27671.5226,7.279137186,85.29292465,,376.9038205,17.34650421,3.112317482,0
,188.4454695,28791.61442,8.040356351,63.23536504,382.0094766,422.2348606,10.5756901,3.228379217,0
,179.1549564,18282.06928,7.874879211,57.85107898,326.1868555,397.2211509,9.438369333,2.757856838,0
5.253907429,191.9820471,34793.85331,5.817404296,54.96873439,,395.7132588,12.57071518,3.488372514,0
6.792655098,241.7244527,9094.3133,6.435809198,45.4280965,338.5211763,361.1075365,14.50246425,1.917754393,1
10.35174253,241.6717998,18588.30333,8.784378179,75.12989609,,303.6881065,13.61594728,5.227609397,0
7.15473588,198.1473265,32680.97799,8.972661232,81.92682594,283.108492,531.6026342,19.80628717,4.629955736,1
7.240351006,201.9971958,14462.67431,6.73717605,82.94581671,314.0431372,534.8009878,14.21379446,3.7829719,0
6.715719088,195.1905985,19966.7447,7.744695763,67.9817406,354.2089232,411.7955029,17.32308073,2.443008006,0
7.217392781,180.1942208,13579.55458,5.993126371,63.44674913,317.9634038,421.9635385,12.37033861,3.746619824,0
8.433974836,240.077927,10823.30037,8.418958241,49.27011459,317.3013687,426.1752532,8.07715615,3.167712353,0
7.694264582,184.8363006,22673.03447,5.701063334,64.97557392,,439.6330269,8.857705531,5.707192759,1
7.14394199,153.2363644,11553.03928,8.444687185,81.7184127,329.4044567,278.4832659,11.26688617,3.792840307,0
11.56316906,174.942862,19359.42882,6.495619339,38.43119971,332.4464898,366.3126721,17.52952642,5.107236014,0
9.671796765,130.6083633,30220.61249,9.309141832,76.15971773,370.2948673,411.8813745,18.02400519,3.895103866,0
6.321259315,207.2577096,8532.139517,5.987876584,74.502808,286.4892804,491.7653132,10.54688624,4.501457204,0
7.220165553,204.7683905,15658.08628,3.842731892,64.98911647,,407.3750465,15.15058155,4.398685036,0
,178.2336595,37861.44001,3.91271409,64.07128834,,535.0863948,17.54543954,5.113869706,1
8.558663124,214.1073248,38767.75637,6.608099752,57.19682733,310.0149507,382.6222745,15.8969581,2.590635463,0
,196.1393118,10540.34228,6.459459721,45.9007058,359.1687216,400.6796021,13.58355931,4.149483265,0
6.58545023,166.9659605,30210.25037,9.508298704,72.79991739,340.2457661,430.0785909,23.23432591,4.275640248,0
6.538084087,197.4281988,15979.06027,7.424944591,77.73081437,273.7192819,452.1872326,18.58495937,5.143750122,0
,156.7731808,23084.06658,7.269794985,81.57155402,334.9560998,378.2538695,19.24714117,5.564901543,0
,184.7860379,18113.0173,8.319079888,70.9575654,381.5132119,530.2483872,19.38594101,3.077034893,1
6.74881155,166.3909151,22475.09296,8.895421661,55.5362628,317.6203458,527.45964,12.81926988,3.312512766,1
6.013160966,218.8432561,21573.74757,9.295852001,62.44323905,321.1683132,444.276635,14.74434737,3.455622541,0
10.46450248,190.9948483,6700.775054,6.879857695,66.70162143,,498.9319114,14.56216135,4.956358408,0
8.296344056,198.1970512,17468.9998,8.262903987,44.06162518,369.5907405,294.3251422,18.02609815,5.400810789,0
7.59312765,261.5661726,18371.0572,6.297542536,51.83094808,,387.6295723,16.57598077,3.377337638,0
6.83425989,182.4544618,21670.56989,6.407647889,74.46264571,325.9504112,397.3375083,16.50665808,2.658843412,1
5.606315226,190.3352728,12308.23384,8.548754211,67.22633993,311.6801658,399.6064941,18.52432004,3.748740507,0
9.869231935,223.7726613,29549.65882,7.716922923,84.01358459,281.1184903,356.1819159,14.20266406,4.736849577,1
10.66736393,173.3819454,28912.2022,7.071294493,55.14736366,276.634391,286.0633944,17.68565094,4.135568909,1
10.60058999,274.9687829,21558.30874,6.112819083,,350.3637028,331.1204959,12.61079862,5.477700314,0
6.571099217,207.741025,23372.88265,6.280195162,75.4167102,313.8469725,497.9023198,12.87480498,4.555949236,0
5.14358748,180.3826185,32740.56466,7.988892566,,328.4374304,389.2421475,13.94318282,3.09616449,0
6.615350135,179.2406613,26392.86361,9.309160027,78.26236862,,496.3635615,12.78659537,4.453443265,1
9.925041328,238.7133934,10704.60318,6.110019418,59.46266898,351.5974227,405.9001841,13.55036657,4.703803489,0
3.906078355,233.402835,32144.79993,6.994839617,63.74306384,348.3594482,269.4490512,9.6541256,3.902879712,0
8.423084472,153.0328916,15924.79969,11.10162811,52.63130987,329.1322387,431.1674675,12.32163263,3.958608984,1
6.632205879,232.7385452,9809.904,8.336777938,65.318835,302.3257718,458.3667847,13.30485235,3.44374056,0
7.395450847,190.4778917,22561.50831,8.310194998,63.41017814,294.0303949,413.910293,13.30137364,4.990235633,1
